,Neighbourhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
713,Havering,51.54461001117929,-0.14426001354320306,Monkey Enclosure,51.53341996010186,-0.15142957473562954,Zoo
714,Havering,51.54461001117929,-0.14426001354320306,Daunt Books,51.55066458692812,-0.16520059698314013,Bookstore
715,Havering,51.54461001117929,-0.14426001354320306,Blackburn Pavilion Birdhouse,51.53355945633422,-0.15197434357303105,Zoo
716,Havering,51.54461001117929,-0.14426001354320306,Granary Square,51.53517858597692,-0.12501017807918877,Plaza
717,Havering,51.54461001117929,-0.14426001354320306,Regent's Park,51.53047945949403,-0.15376567840576172,Park
718,Havering,51.54461001117929,-0.14426001354320306,Reptile House,51.53525917777795,-0.15571474660424575,Zoo
719,Havering,51.54461001117929,-0.14426001354320306,Into Africa,51.53573912597441,-0.15763422425661439,Zoo
720,Havering,51.54461001117929,-0.14426001354320306,Caravan King's Cross,51.5353309005303,-0.12523894153681883,English Restaurant
721,Havering,51.54461001117929,-0.14426001354320306,Camley Street Natural Park,51.5352773231325,-0.12765822206711752,Nature Preserve
722,Havering,51.54461001117929,-0.14426001354320306,Haverstock Hill,51.548459655650646,-0.16533965385344637,Movie Theater
723,Havering,51.54461001117929,-0.14426001354320306,Tom Dixon Shop,51.53504799400194,-0.12659981178855978,Furniture and Home Store
724,Havering,51.54461001117929,-0.14426001354320306,Franco Manca,51.55122128898993,-0.1656394812442302,Pizzeria
725,Havering,51.54461001117929,-0.14426001354320306,Everyman Belsize Park,51.55070807931405,-0.16604143763875734,Movie Theater
726,Havering,51.54461001117929,-0.14426001354320306,Parrillan,51.535845,-0.126858,Spanish Restaurant
727,Havering,51.54461001117929,-0.14426001354320306,Le Chocolat Alain Ducasse,51.53553701033827,-0.12664318084716797,Chocolate Store
728,Havering,51.54461001117929,-0.14426001354320306,Gourmet Burger Kitchen,51.55083222422163,-0.1648698656989609,Burger Joint
729,Havering,51.54461001117929,-0.14426001354320306,Word on the Water,51.53549408773067,-0.12343921255953809,Bookstore
730,Havering,51.54461001117929,-0.14426001354320306,Co-op Food,51.54288259809303,-0.16660444214860126,Grocery Store / Supermarket
731,Havering,51.54461001117929,-0.14426001354320306,The Lord Palmerston,51.559424352398565,-0.1403913422866717,Pub
732,Havering,51.54461001117929,-0.14426001354320306,Plaza Pastor,51.53586553877966,-0.12680881772672867,Mexican Restaurant
733,Havering,51.54461001117929,-0.14426001354320306,Regent's Canal,51.535137945270606,-0.1237034797668457,Canal
734,Havering,51.54461001117929,-0.14426001354320306,KERB King's Cross,51.53524472445567,-0.1252913475036621,Street Food Gathering
735,Havering,51.54461001117929,-0.14426001354320306,The Broad Walk Cafe,51.53102523022729,-0.15043149068710449,Café
736,Havering,51.54461001117929,-0.14426001354320306,Gloucester Gate,51.53511968755455,-0.1484093706558384,Park
737,Havering,51.54461001117929,-0.14426001354320306,Cafe Bao,51.534182,-0.125506,Asian Restaurant
738,Havering,51.54461001117929,-0.14426001354320306,Regent's Park Broadwalk,51.52871404913932,-0.14877140522003174,Landmarks and Outdoors
739,Havering,51.54461001117929,-0.14426001354320306,Nuraghe,51.55779130098613,-0.13900796025135378,Pizzeria
740,Havering,51.54461001117929,-0.14426001354320306,"Granger & Co., Kings Cross",51.53260599028002,-0.12527477492529587,Restaurant
741,Havering,51.54461001117929,-0.14426001354320306,Hoppers,51.534299,-0.125739,Sri Lankan Restaurant
742,Havering,51.54461001117929,-0.14426001354320306,The Lighterman,51.53519358117408,-0.1245887991571671,Beer Bar
743,Havering,51.54461001117929,-0.14426001354320306,Silverberry Deli & Kitchen,51.55417383061919,-0.16497491398983757,Café
744,Havering,51.54461001117929,-0.14426001354320306,The Little Thai,51.55411500485513,-0.16473718750726135,Thai Restaurant
745,Havering,51.54461001117929,-0.14426001354320306,German Gymnasium,51.53239240571996,-0.12526657201295754,Cocktail Bar
746,Havering,51.54461001117929,-0.14426001354320306,Regent's Park Open Air Theatre,51.528177811509494,-0.15449877455317712,Concert Hall
747,Havering,51.54461001117929,-0.14426001354320306,M&S Foodhall,51.55392262,-0.1651055,Grocery Store / Supermarket
748,Havering,51.54461001117929,-0.14426001354320306,Tufnell Park Tavern,51.557538601439134,-0.1321214446589845,Bar
749,Havering,51.54461001117929,-0.14426001354320306,Theatre of Wine,51.56069606835941,-0.13716304827243905,Liquor Store
750,Hillingdon,51.484269337679784,-0.09636937407378426,Orbit Brewery,51.485174464756874,-0.09601271320013703,Brewery
751,Hillingdon,51.484269337679784,-0.09636937407378426,La Luna,51.48465150444145,-0.09383054151453664,Pizzeria
752,Hillingdon,51.484269337679784,-0.09636937407378426,Bayroot,51.484211860217485,-0.09391648016605414,Middle Eastern Restaurant
753,Hillingdon,51.484269337679784,-0.09636937407378426,Louie Louie,51.48600790672163,-0.09420237224963968,Bar
754,Hillingdon,51.484269337679784,-0.09636937407378426,Oli Food Centre,51.48587477871736,-0.09423921937531599,Grocery Store / Supermarket
755,Hillingdon,51.484269337679784,-0.09636937407378426,CheeMc,51.486541274123006,-0.09479591492901832,Asian Restaurant
756,Hillingdon,51.484269337679784,-0.09636937407378426,The Best Kebab,51.48692634161355,-0.09510690660086948,Fish and Chips Shop
757,Hillingdon,51.484269337679784,-0.09636937407378426,Fowlds Cafe,51.480900516566564,-0.09355078908735368,Café
758,Hillingdon,51.484269337679784,-0.09636937407378426,Zeret Kitchen,51.47862558552337,-0.09437835211676653,African Restaurant
759,Hillingdon,51.484269337679784,-0.09636937407378426,G Baldwin & Co,51.490155172908636,-0.09693480243459136,Grocery Store / Supermarket
760,Hillingdon,51.484269337679784,-0.09636937407378426,Husky Studios,51.48965434355571,-0.09852948760283486,Music Venue
761,Hillingdon,51.484269337679784,-0.09636937407378426,Burgess Park,51.48242521151098,-0.08578777313232422,Park
762,Hillingdon,51.484269337679784,-0.09636937407378426,Manor of Walworth,51.491163,-0.097721,Pub
763,Hillingdon,51.484269337679784,-0.09636937407378426,Longdan,51.49138673642402,-0.09771888630493422,Grocery Store / Supermarket
764,Hillingdon,51.484269337679784,-0.09636937407378426,The Old Red Lion,51.489460705478095,-0.10495148372566897,Pub
765,Hillingdon,51.484269337679784,-0.09636937407378426,Kennington Park,51.483758135747216,-0.10849962883928813,Park
766,Hillingdon,51.484269337679784,-0.09636937407378426,Toulouse Lautrec,51.4911278,-0.1033709,French Restaurant
767,Hillingdon,51.484269337679784,-0.09636937407378426,Theo's Pizzeria,51.492847,-0.100349486,Pizzeria
768,Hillingdon,51.484269337679784,-0.09636937407378426,Maximo Italian Bistrot,51.48905939155363,-0.10537326335906982,Pizzeria
769,Hillingdon,51.484269337679784,-0.09636937407378426,White Bear,51.48670319895956,-0.10756104614932628,Music Venue
770,Hillingdon,51.484269337679784,-0.09636937407378426,Sabor Peruano,51.49288730706875,-0.10106320200506204,Latin American Restaurant
771,Hillingdon,51.484269337679784,-0.09636937407378426,The Kennington,51.480168242302305,-0.1078845006415781,Pub
772,Hillingdon,51.484269337679784,-0.09636937407378426,Dragon Castle,51.49216091775606,-0.09818984087917434,Cantonese Restaurant
773,Hillingdon,51.484269337679784,-0.09636937407378426,Koi Ramen Bar,51.492737,-0.097021535,Ramen Restaurant
774,Hillingdon,51.484269337679784,-0.09636937407378426,Corsica Studios,51.49354599179485,-0.09854069905534102,Night Club
775,Hillingdon,51.484269337679784,-0.09636937407378426,Cable Cafe,51.480743,-0.111164,Bakery
776,Hillingdon,51.484269337679784,-0.09636937407378426,Chatkhara,51.49288334517987,-0.09871762078900308,Fast Food Restaurant
777,Hillingdon,51.484269337679784,-0.09636937407378426,Cable Bakery,51.48033961167374,-0.10811062256563128,Bakery
778,Hillingdon,51.484269337679784,-0.09636937407378426,Sugar Pot,51.483788,-0.110945,Coffee Shop
779,Hillingdon,51.484269337679784,-0.09636937407378426,Elephant Park,51.49358,-0.098103136,Park
780,Hillingdon,51.484269337679784,-0.09636937407378426,Taro,51.484683,-0.110433,Japanese Restaurant
781,Hillingdon,51.484269337679784,-0.09636937407378426,Cafe at Jamyang,51.491990515089036,-0.10552192071611789,Café
782,Hillingdon,51.484269337679784,-0.09636937407378426,Oval Farmers' Market,51.48134337949233,-0.11221925213337314,Farmers' Market
783,Hillingdon,51.484269337679784,-0.09636937407378426,Cleaver Square,51.48840238293962,-0.11075042142254629,Plaza
784,Hillingdon,51.484269337679784,-0.09636937407378426,The Cock Tavern,51.48639869306122,-0.1114120858258646,Gay Bar
785,Hillingdon,51.484269337679784,-0.09636937407378426,Theo's Pizzeria,51.47370071650358,-0.09053022232867393,Gastropub
786,Hillingdon,51.484269337679784,-0.09636937407378426,Amici,51.48752578470624,-0.1117614609167371,Pizzeria
787,Hillingdon,51.484269337679784,-0.09636937407378426,Stormbird,51.47397712784008,-0.09048547968348739,Beer Bar
788,Hillingdon,51.484269337679784,-0.09636937407378426,Adulis Restaurant,51.47948554211717,-0.11170238206648013,African Restaurant
789,Hillingdon,51.484269337679784,-0.09636937407378426,The Cinema Museum,51.49226018487264,-0.10522346046066254,History Museum
790,Hillingdon,51.484269337679784,-0.09636937407378426,Myatt's Fields Park,51.47388805713325,-0.10303371800784801,Park
791,Hillingdon,51.484269337679784,-0.09636937407378426,Camberwell Arms,51.47368543203864,-0.0883971076275327,Bar
792,Hillingdon,51.484269337679784,-0.09636937407378426,Silk Road,51.4738195178106,-0.0892841684333542,Chinese Restaurant
793,Hillingdon,51.484269337679784,-0.09636937407378426,Kennington Tandoori,51.48807180773402,-0.1113593000390383,Indian Restaurant
794,Hillingdon,51.484269337679784,-0.09636937407378426,The Oval,51.4837364238246,-0.114956796169281,Cricket Ground
795,Hillingdon,51.484269337679784,-0.09636937407378426,Maloko,51.473661275116726,-0.08860923813454039,Café
796,Hillingdon,51.484269337679784,-0.09636937407378426,Malinka,51.47902681770693,-0.1119208256912175,Gourmet Store
797,Hillingdon,51.484269337679784,-0.09636937407378426,Little Cat Cafe,51.47420281462099,-0.10452640118352205,Café
798,Hillingdon,51.484269337679784,-0.09636937407378426,"Vauxhall End, the Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
799,Hillingdon,51.484269337679784,-0.09636937407378426,Fixation,51.48714504395787,-0.11613957435637025,Electronics Store
800,Hounslow,51.467700801000035,-0.3617182789999447,Costa Coffee,51.468526961238965,-0.3638618831413665,Coffee Shop
801,Hounslow,51.467700801000035,-0.3617182789999447,Caffè Nero,51.468579,-0.363434,"Cafes, Coffee, and Tea Houses"
802,Hounslow,51.467700801000035,-0.3617182789999447,TK Maxx,51.468194188861936,-0.3656790459985067,Department Store
803,Hounslow,51.467700801000035,-0.3617182789999447,Primark,51.46892672026687,-0.36018311977386475,Clothing Store
804,Hounslow,51.467700801000035,-0.3617182789999447,Shree Krishna Vada Pav,51.469633341125665,-0.3585482699237304,Asian Restaurant
805,Hounslow,51.467700801000035,-0.3617182789999447,Bombay Wok,51.466123344608704,-0.36437722963622365,Asian Restaurant
806,Hounslow,51.467700801000035,-0.3617182789999447,Sports Direct,51.4687249417002,-0.3613993010238255,Sporting Goods Retail
807,Hounslow,51.467700801000035,-0.3617182789999447,H&M,51.4678485,-0.3652185,Clothing Store
808,Hounslow,51.467700801000035,-0.3617182789999447,Costa Coffee,51.46973342689455,-0.3587866199656835,Coffee Shop
809,Hounslow,51.467700801000035,-0.3617182789999447,Greggs,51.46888661978823,-0.36148130893707275,Bakery
810,Hounslow,51.467700801000035,-0.3617182789999447,Starbucks,51.468832,-0.362677,Coffee Shop
811,Hounslow,51.467700801000035,-0.3617182789999447,Game,51.469025106436156,-0.3615831231270698,Video Games Store
812,Hounslow,51.467700801000035,-0.3617182789999447,New Look,51.467584,-0.3638604,Clothing Store
813,Hounslow,51.467700801000035,-0.3617182789999447,Wilko,51.4673468,-0.3649364,Retail
814,Hounslow,51.467700801000035,-0.3617182789999447,Boots Opticians,51.46871264296175,-0.36144080412634594,Optometrist
815,Hounslow,51.467700801000035,-0.3617182789999447,Barclays Bank,51.46859244914613,-0.36332122827225316,Bank
816,Hounslow,51.467700801000035,-0.3617182789999447,Superdrug Stores,51.46854510152618,-0.36342650384554265,Retail
817,Hounslow,51.467700801000035,-0.3617182789999447,McDonald's,51.46884723,-0.36287873,American Restaurant
818,Hounslow,51.467700801000035,-0.3617182789999447,Subway,51.4680178,-0.3642607,Fast Food Restaurant
819,Hounslow,51.467700801000035,-0.3617182789999447,Subway,51.46930871909493,-0.3606311722863893,Fast Food Restaurant
820,Hounslow,51.467700801000035,-0.3617182789999447,Mawal Garden,51.468513878521485,-0.3590869028556581,Lebanese Restaurant
821,Hounslow,51.467700801000035,-0.3617182789999447,Coffee Republic,51.46858072061273,-0.3638327184754426,Coffee Shop
822,Hounslow,51.467700801000035,-0.3617182789999447,Greggs,51.46849947196132,-0.36379772956536993,Bakery
823,Hounslow,51.467700801000035,-0.3617182789999447,Thakers,51.469545,-0.361201,Fast Food Restaurant
824,Hounslow,51.467700801000035,-0.3617182789999447,Honey Moon South Indian Cuisine,51.466054,-0.364623,Indian Restaurant
825,Hounslow,51.467700801000035,-0.3617182789999447,Currys PC World,51.46599334343361,-0.36261739071126825,Electronics Store
826,Hounslow,51.467700801000035,-0.3617182789999447,HSBC Bank,51.46966491942968,-0.35882936972699037,Bank
827,Hounslow,51.467700801000035,-0.3617182789999447,B&M Store,51.4711145,-0.3621214,Discount Store
828,Hounslow,51.467700801000035,-0.3617182789999447,Moon Under Water,51.46712382557095,-0.3695516976554369,Pub
829,Hounslow,51.467700801000035,-0.3617182789999447,Iceland,51.46816080914539,-0.36563038542179366,Food and Beverage Retail
830,Hounslow,51.467700801000035,-0.3617182789999447,Hyderabad Tastes,51.47123971397131,-0.35570385767190565,"Cafes, Coffee, and Tea Houses"
831,Hounslow,51.467700801000035,-0.3617182789999447,Taste of Lahore,51.469873281538106,-0.3568872895980488,Indian Restaurant
832,Hounslow,51.467700801000035,-0.3617182789999447,Asda,51.4708074,-0.3615562,Grocery Store / Supermarket
833,Hounslow,51.467700801000035,-0.3617182789999447,Aldi,51.46753872853642,-0.3718158563473343,Grocery Store / Supermarket
834,Hounslow,51.467700801000035,-0.3617182789999447,Nando's,51.47059089,-0.35380761,Restaurant
835,Hounslow,51.467700801000035,-0.3617182789999447,Ussr,51.47013557430901,-0.35645711963231713,Grocery Store / Supermarket
836,Hounslow,51.467700801000035,-0.3617182789999447,Caffe Venezia,51.470974804905694,-0.3670542757792841,Café
837,Hounslow,51.467700801000035,-0.3617182789999447,Home Bargains,51.46774666,-0.3709233,Discount Store
838,Hounslow,51.467700801000035,-0.3617182789999447,Ahaa Dosa,51.46732666738243,-0.36871796592657236,Indian Restaurant
839,Hounslow,51.467700801000035,-0.3617182789999447,Tesco Express,51.46961281946798,-0.3676461065562416,Grocery Store / Supermarket
840,Hounslow,51.467700801000035,-0.3617182789999447,Lampton Park,51.47387217574276,-0.37078857421875,Park
841,Hounslow,51.467700801000035,-0.3617182789999447,Hounslow Lahori Karahi,51.47099377997354,-0.35304116018337345,Indian Restaurant
842,Hounslow,51.467700801000035,-0.3617182789999447,Halfords,51.467850678541446,-0.3710514307022095,Car Parts and Accessories
843,Hounslow,51.467700801000035,-0.3617182789999447,Mini Mix,51.47272939548233,-0.35777516763794204,Convenience Store
844,Hounslow,51.467700801000035,-0.3617182789999447,Roosters Piri Piri,51.47277466706056,-0.3565629996133678,Fast Food Restaurant
845,Hounslow,51.467700801000035,-0.3617182789999447,Taste of Pakistan,51.458896,-0.370835,Middle Eastern Restaurant
846,Hounslow,51.467700801000035,-0.3617182789999447,Computer Learning Centre,51.47281710312469,-0.3563132407010658,Computer Training School
847,Hounslow,51.467700801000035,-0.3617182789999447,Alladins,51.472927,-0.356467,Fried Chicken Joint
848,Hounslow,51.467700801000035,-0.3617182789999447,Frigoaica,51.472949710527566,-0.35609680899653223,Other Great Outdoors
849,Hounslow,51.467700801000035,-0.3617182789999447,Aladdin Fried Chicken,51.47336126899838,-0.35610021789598995,Fast Food Restaurant
850,Islington,51.534380000000056,-0.1089399999999614,Gagosian Gallery,51.53012536622044,-0.11806534057711696,Art Gallery
851,Islington,51.534380000000056,-0.1089399999999614,Paolina Snack Bar,51.530659950963404,-0.11841853214092374,Thai Restaurant
852,Islington,51.534380000000056,-0.1089399999999614,Honest Burgers,51.53087874196808,-0.119039104215517,Burger Joint
853,Islington,51.534380000000056,-0.1089399999999614,Pizza Union,51.53098437323851,-0.11993333707884483,Pizzeria
854,Islington,51.534380000000056,-0.1089399999999614,Keystone Crescent,51.53178504171536,-0.12078772894882053,Speakeasy
855,Islington,51.534380000000056,-0.1089399999999614,Aux Pains de Papy,51.52934,-0.12030311,Bakery
856,Islington,51.534380000000056,-0.1089399999999614,Pall Mall Barbers Kings Cross,51.5337553,-0.1220273,Health and Beauty Service
857,Islington,51.534380000000056,-0.1089399999999614,Ekachai,51.533893180620304,-0.1222618133212023,Asian Restaurant
858,Islington,51.534380000000056,-0.1089399999999614,Beer + Burger,51.535934,-0.122354,Burger Joint
859,Islington,51.534380000000056,-0.1089399999999614,Word on the Water,51.53549408773067,-0.12343921255953809,Bookstore
860,Islington,51.534380000000056,-0.1089399999999614,The Queens Head,51.52834322754559,-0.11855826833828818,Pub
861,Islington,51.534380000000056,-0.1089399999999614,Five Guys King's Cross,51.5307186,-0.1218368,Burger Joint
862,Islington,51.534380000000056,-0.1089399999999614,Regent's Canal Towpath,51.53442121232678,-0.09360151979685864,Hiking Trail
863,Islington,51.534380000000056,-0.1089399999999614,Regent's Canal,51.535137945270606,-0.1237034797668457,Canal
864,Islington,51.534380000000056,-0.1089399999999614,Granary Square,51.53517858597692,-0.12501017807918877,Plaza
865,Islington,51.534380000000056,-0.1089399999999614,Caravan King's Cross,51.5353309005303,-0.12523894153681883,English Restaurant
866,Islington,51.534380000000056,-0.1089399999999614,"Granger & Co., Kings Cross",51.53260599028002,-0.12527477492529587,Restaurant
867,Islington,51.534380000000056,-0.1089399999999614,Redemption Roasters,51.53578653699008,-0.12583099556592692,Coffee Shop
868,Islington,51.534380000000056,-0.1089399999999614,German Gymnasium,51.53239240571996,-0.12526657201295754,Cocktail Bar
869,Islington,51.534380000000056,-0.1089399999999614,Plum + Spilt Milk,51.53086618497842,-0.12421840768781213,Cocktail Bar
870,Islington,51.534380000000056,-0.1089399999999614,Coal Office,51.53503340532336,-0.12635434102956764,Mediterranean Restaurant
871,Islington,51.534380000000056,-0.1089399999999614,Cafe Bao,51.534182,-0.125506,Asian Restaurant
872,Islington,51.534380000000056,-0.1089399999999614,Fortnum & Mason,51.530541276545954,-0.12552455645648344,Bakery
873,Islington,51.534380000000056,-0.1089399999999614,Double Standard,51.529464,-0.124428,Hotel Bar
874,Islington,51.534380000000056,-0.1089399999999614,Godiva,51.53130431244331,-0.1258107664202854,Chocolate Store
875,Islington,51.534380000000056,-0.1089399999999614,Tom Dixon Shop,51.53504799400194,-0.12659981178855978,Furniture and Home Store
876,Islington,51.534380000000056,-0.1089399999999614,Barrafina,51.53590011070978,-0.12701424129724437,Tapas Restaurant
877,Islington,51.534380000000056,-0.1089399999999614,Ladurée,51.530267896403934,-0.12573365344237697,"Cafes, Coffee, and Tea Houses"
878,Islington,51.534380000000056,-0.1089399999999614,St George's Gardens,51.52585031115929,-0.12161215397825151,Garden
879,Islington,51.534380000000056,-0.1089399999999614,Treasures of the British Library,51.52966611994934,-0.12754091295813844,Museum
880,Islington,51.534380000000056,-0.1089399999999614,The Gilbert Scott,51.52944238094817,-0.12607122727786188,Restaurant
881,Islington,51.534380000000056,-0.1089399999999614,Origin Coffee Roasters,51.529133,-0.12661837,Café
882,Islington,51.534380000000056,-0.1089399999999614,Patisserie Deux Amis,51.52679820404519,-0.12418884713252734,Bakery
883,Islington,51.534380000000056,-0.1089399999999614,SBC Cycles,51.53309316199692,-0.08988418367324312,Bicycle Store
884,Islington,51.534380000000056,-0.1089399999999614,Parrillan,51.535845,-0.126858,Spanish Restaurant
885,Islington,51.534380000000056,-0.1089399999999614,Shepherdess Walk Park,51.53218807124178,-0.09372711181640625,Park
886,Islington,51.534380000000056,-0.1089399999999614,Pitted Olive,51.52636858751076,-0.12562325774893196,Turkish Restaurant
887,Islington,51.534380000000056,-0.1089399999999614,Westland Coffee & Wine,51.52819440790679,-0.09046711933868924,Arts and Entertainment
888,Islington,51.534380000000056,-0.1089399999999614,Store St. Espresso,51.525658,-0.125075,Coffee Shop
889,Islington,51.534380000000056,-0.1089399999999614,Pullman Hotel Breakfast Area,51.52848384502219,-0.12812580274204363,Breakfast Spot
890,Islington,51.534380000000056,-0.1089399999999614,Pizza Sophia,51.52576524466053,-0.1252588985551932,Pizzeria
891,Islington,51.534380000000056,-0.1089399999999614,Royal Star,51.5283154969849,-0.09260138773151994,Pub
892,Islington,51.534380000000056,-0.1089399999999614,Shoreditch Park,51.534550655275076,-0.08648514747619629,Park
893,Islington,51.534380000000056,-0.1089399999999614,Old Fountain,51.5270589702815,-0.08903088522976492,Pub
894,Islington,51.534380000000056,-0.1089399999999614,Nightjar,51.52645036141374,-0.0878602723694455,Cocktail Bar
895,Islington,51.534380000000056,-0.1089399999999614,The Eagle,51.5285177340379,-0.09194364215271887,Beer Bar
896,Islington,51.534380000000056,-0.1089399999999614,Regents Canal,51.535948,-0.089438,Canal
897,Islington,51.534380000000056,-0.1089399999999614,Nepa,51.52757337290646,-0.08698617693974109,Café
898,Islington,51.534380000000056,-0.1089399999999614,The Brew Coffice,51.52800071399895,-0.09024928128547244,Internet Cafe
899,Islington,51.534380000000056,-0.1089399999999614,Shoreditch Grind,51.525883,-0.088061,Café
900,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Granger & Co,51.514617,-0.197768,Australian Restaurant
901,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Jusu Brothers,51.514804,-0.196389,Café
902,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Beach Blanket Babylon,51.51378775769834,-0.19897556558507984,Cocktail Bar
903,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Hafez Restaurant,51.513907492238474,-0.1935000894401104,Middle Eastern Restaurant
904,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Waterway,51.522766435032736,-0.18780482917712882,Bar
905,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Assaggi,51.51336798334081,-0.194410724138519,Italian Restaurant
906,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Amoret Speciality Coffee,51.51075285859169,-0.1974944507209297,Coffee Shop
907,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Aphrodite Taverna,51.513995,-0.193759,Greek Restaurant
908,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Sinuhe,51.514192,-0.193647,Persian Restaurant
909,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Prince Edward,51.512977,-0.193449,Pub
910,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Kensington Gardens Square,51.514816563931795,-0.19006930918881648,Garden
911,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Waitrose,51.5163456,-0.1873467,Grocery Store / Supermarket
912,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Summerhouse,51.52209856126698,-0.18622311571984448,Seafood Restaurant
913,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Hereford Road,51.513824091611966,-0.1938209474287768,English Restaurant
914,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Clifton Nurseries,51.52219992787925,-0.1841031310877949,Garden Center
915,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Arro Coffee - the Temple of Coffee,51.515956372416795,-0.18780503414741972,Coffee Shop
916,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,"Arancina, the Original Pizza Alla Pala",51.51006065988936,-0.19735959505506195,Pizzeria
917,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Real Ale,51.52452209637872,-0.18453733716851586,Bar
918,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Fish House of Notting Hill,51.51021946443769,-0.19736138732298492,Fish and Chips Shop
919,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Sun in Splendour,51.51109264807472,-0.19772076902224864,Beer Garden
920,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Hobson's Fish & Chips,51.51640306290858,-0.18771531297244934,Fish and Chips Shop
921,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,"Kensingthon Park, Notthing Hills",51.51330376210214,-0.19168714818583563,Landmarks and Outdoors
922,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Porchester Square Gardens,51.517591498641835,-0.18704722220990722,Garden
923,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Patty & Bun,51.509493477239786,-0.19702604738332882,Burger Joint
924,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Eggbreak,51.5083375,-0.1978498,Restaurant
925,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Brown & Rosie,51.510006,-0.19744,Café
926,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Kuro Coffee,51.508572,-0.197696,Coffee Shop
927,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Quince Tree cafe at Clifton Nurseries,51.522170131485126,-0.18416950457973189,Café
928,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Kateh,51.52206196657754,-0.18374880656798218,Persian Restaurant
929,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Bridge House,51.52111941927262,-0.18397498607748575,Pub
930,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Amorino,51.509636635287094,-0.1973159266594885,Ice Cream Parlor
931,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Ole & Steen,51.509130772137404,-0.1974590736280435,Bakery
932,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Shed,51.509024343335106,-0.1939411090489185,English Restaurant
933,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Malabar,51.508407600641945,-0.1982538881891311,Indian Restaurant
934,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Gate Cinema,51.508752326045226,-0.19731180190973402,Movie Theater
935,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Mazi,51.5081908390669,-0.1976146904567087,Greek Restaurant
936,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Elgin,51.530309,-0.185298,Beer Bar
937,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,The Porchester,51.51611867159345,-0.18753474386483507,Pub
938,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Portobello Ristorante Pizzeria,51.50978620653917,-0.19796755752439446,Pizzeria
939,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Music & Video Exchange,51.50935874579508,-0.19473497887579053,Retail
940,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Nando's,51.5091639337165,-0.19554262125849392,Restaurant
941,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Pembridge Gardens,51.50969831197993,-0.19648256214644094,Park
942,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Gail's Bakery,51.529964,-0.185982,Bakery
943,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Everyman Cinema,51.52800653087865,-0.18186450004577637,Movie Theater
944,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Little Waitrose,51.508864369933455,-0.1991192925568157,Butcher
945,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Crescent Gardens,51.52618381765978,-0.1828973613744938,Park
946,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Pret a Manger,51.508821507361624,-0.19673534383273017,Fast Food Restaurant
947,Kensington and Chelsea,51.52265998605762,-0.20793003971127177,Italian Pizza Connection,51.51600196314009,-0.18786625204760668,Pizzeria
